X,Y,OBJECTID,NoticeNum,DateNotice,DateCancel,DateAbate,NT,OWNER_ABBR,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address
1412225.82615438,598020.018450305,723678,232203A,2008/02/21 14:41:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 025,1711 MCKEAN AVE
1412225.4340948,598032.42853047,723679,118608A,2006/02/06 12:43:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 026,1713 MCKEAN AVE
1412224.68376823,598056.876972392,723681,1638239A,2018/02/07 11:04:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 028,1717 MCKEAN AVE
1412223.75529239,598069.246042147,723682,865293A,2012/07/18 11:22:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 029,1719 MCKEAN AVE
1412221.47117622,598106.384747401,723685,425517A,2009/04/22 18:43:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 032,1725 MCKEAN AVE
1412220.8632378,598118.905063555,723686,448190A,2009/06/29 13:31:00+00,,,Vacant,MCC,I,7,SANDTOWN-WINCHESTER                      ,0008 033,1727 MCKEAN AVE
1412219.64703289,598143.663544223,723688,278675A,2008/03/13 19:38:00+00,,,Vacant,MCC,I,7,SANDTOWN-WINCHESTER                      ,0008 035,1731 MCKEAN AVE
1412218.45510614,598181.579150811,723691,1868673A,2019/12/27 14:25:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 038,1737 MCKEAN AVE
1412217.01711689,598194.044020891,723692,2225498A,2023/04/03 15:54:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 039,1739 MCKEAN AVE
1412216.93673646,598206.195571393,723693,2172195A,2022/10/07 15:41:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 040,1741 MCKEAN AVE
1412216.11226305,598218.470481232,723694,1982549A,2021/04/28 15:42:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 041,1743 MCKEAN AVE
1412088.14795205,597952.16884847,723695,845941A,2012/06/01 17:40:00+00,,,Vacant,MCC,I,7,SANDTOWN-WINCHESTER                      ,0008 042,1700 MCKEAN AVE
1412087.69979022,597964.971644387,723696,1847149A,2019/09/30 10:25:00+00,,,Vacant,HABC,I,7,SANDTOWN-WINCHESTER                      ,0008 043,1702 MCKEAN AVE
1412079.51247063,598094.443826392,723706,1651681A,2018/03/25 14:32:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 053,1722 MCKEAN AVE
1412078.99245855,598107.342750728,723707,2305168A,2023/09/29 15:05:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 054,1724 MCKEAN AVE
1412078.84547722,598120.443446308,723708,253932A,2008/03/13 19:37:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 055,1726 MCKEAN AVE
1412078.26673822,598133.785611227,723709,424961A,2009/04/22 15:25:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 056,1728 MCKEAN AVE
1412075.75919731,598159.826897725,723711,1617674A,2017/12/20 12:48:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 058,1732 MCKEAN AVE
1412073.42718098,598211.332700223,723715,2225479A,2023/04/03 15:52:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 062,1740 MCKEAN AVE
1412031.48435147,597979.843333811,723716,1423388A,2016/07/27 11:56:00+00,,,Vacant,HABC,I,7,SANDTOWN-WINCHESTER                      ,0008 063,1800 PRESBURY ST
1412016.79966955,597979.249502972,723717,372190A,2008/10/23 12:37:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 064,1802 PRESBURY ST
1412003.2908383,597978.171749234,723718,2181390A,2022/11/09 13:39:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 065,1804 PRESBURY ST
1411990.08581223,597977.583167732,723719,2052531A,2021/10/25 13:14:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 066,1806 PRESBURY ST
1411975.93032873,597977.097932473,723720,1032844A,2013/11/08 15:46:00+00,,,Vacant,HABC,I,7,SANDTOWN-WINCHESTER                      ,0008 067,1808 PRESBURY ST
1411961.14984646,597976.370243639,723721,441054A,2009/06/10 10:55:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 068,1810 PRESBURY ST
1411993.64912531,598032.478727221,723722,2222723A,2023/03/23 15:25:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 069,1701 N MONROE ST
1411989.41586605,598098.85556297,723727,312150A,2008/05/17 12:33:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0008 074,1711 N MONROE ST
1412501.39384472,598033.602084562,723738,943453A,2013/03/22 15:44:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 005,1709 N FULTON AVE
1412499.16911164,598048.6742329,723739,2306708A,2023/09/29 16:01:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 006,1711 N FULTON AVE
1412499.03230089,598063.281815231,723740,878258A,2012/08/20 15:07:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 007,1713 N FULTON AVE
1412498.28689556,598079.81426248,723741,1506430A,2017/02/27 16:16:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 008,1715 N FULTON AVE
1412496.38926156,598109.028442889,723743,2224865A,2023/03/31 20:39:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 010,1719 N FULTON AVE
1412495.39779373,598136.325632393,723745,1751301A,2018/12/24 10:52:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 012,1723 N FULTON AVE
1412489.98769955,598216.46490781,723751,1761814A,2019/02/08 08:23:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 018,1735 N FULTON AVE
1412489.20259614,598229.840209141,723752,2041583A,2021/09/22 15:43:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 019,1737 N FULTON AVE
1412561.91898614,598199.103722066,723754,260868A,2008/02/04 09:45:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 021,1727 WESTWOOD AVE
1412575.92683214,598199.837316394,723755,838129A,2012/05/15 15:44:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 022,1725 WESTWOOD AVE
1412637.61076389,598204.814996734,723758,290637A,2008/03/04 09:49:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 025,1719 WESTWOOD AVE
1412722.24543713,598207.745437056,723764,382299A,2008/12/05 15:26:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 031,1707 WESTWOOD AVE
1412736.37926714,598208.949830979,723765,2052646A,2021/10/22 20:12:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 032,1705 WESTWOOD AVE
1412751.08789913,598208.959673479,723766,877237A,2012/08/20 14:56:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 033,1703 WESTWOOD AVE
1412736.71292789,598160.407605231,723768,2225474A,2023/04/03 15:49:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 035,1726 N MOUNT ST
1412738.54691373,598136.854174644,723770,234667A,2007/08/16 10:49:00+00,,,Vacant,MCC,I,7,SANDTOWN-WINCHESTER                      ,0009 037,1722 N MOUNT ST
1412738.86252989,598124.945077732,723771,2224869A,2023/03/31 20:37:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 038,1720 N MOUNT ST
1412740.7834578,598100.461530894,723773,1523648A,2017/04/27 15:52:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 040,1716 N MOUNT ST
1412740.19192356,598088.546856567,723774,30894A,2004/11/11 00:00:00+00,,,Vacant,MCC,I,7,SANDTOWN-WINCHESTER                      ,0009 041,1714 N MOUNT ST
1412760.5373553,598048.687356234,723777,1864571A,2019/12/09 13:18:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 044,1708 N MOUNT ST
1412658.41584039,598078.555734813,723793,263906A,2007/11/13 16:15:00+00,,,Vacant,MCC,I,7,SANDTOWN-WINCHESTER                      ,0009 061,1703 N BRUCE ST
1412657.73802023,598090.481892064,723794,263885A,2007/11/13 16:13:00+00,,,Vacant,MCC,I,7,SANDTOWN-WINCHESTER                      ,0009 062,1705 N BRUCE ST
1412657.72161606,598102.372616306,723795,452752A,2009/07/01 17:12:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 063,1707 N BRUCE ST
1412657.24195822,598114.372592315,723796,1090298A,2014/05/23 09:54:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 064,1709 N BRUCE ST
1412656.54510923,598126.50052081,723797,1863002A,2019/11/27 14:54:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 065,1711 N BRUCE ST
1412655.93487422,598138.77805531,723798,453076A,2009/07/02 13:58:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0009 066,1713 N BRUCE ST
1413044.37471414,598025.792388886,723804,1329276A,2015/12/11 17:34:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0010 004,1708 N CALHOUN ST
1412995.49620298,598078.327388808,723810,1567102A,2017/08/06 17:28:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0010 010,1720 N CALHOUN ST
1412955.48939322,598122.952299565,723815,125862A,2006/03/23 11:41:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0010 015,1730 N CALHOUN ST
1412944.2987988,598129.586800724,723816,2052639A,2021/10/22 20:03:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0010 016,1732 N CALHOUN ST
1412866.7871428,598117.974619225,723826,1427547A,2016/08/05 09:08:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0010 026,1711 N MOUNT ST
1412873.30747098,598107.247606561,723827,30908A,2004/11/11 00:00:00+00,,,Vacant,MCC,I,7,SANDTOWN-WINCHESTER                      ,0010 027,1709 N MOUNT ST
1412878.24414089,598070.301158145,723830,141333A,2006/06/20 15:44:00+00,,,Vacant,,I,7,SANDTOWN-WINCHESTER                      ,0010 030,1703 N MOUNT ST
1411528.34526588,597469.724931479,723847,1539696A,2017/05/30 14:31:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 001,1601 N PAYSON ST
1411525.54310614,597525.057497978,723850,2218781A,2023/03/20 15:05:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 001C,1607 N PAYSON ST
1411524.60249121,597543.915399894,723851,909537A,2012/12/05 14:48:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 001D,1609 N PAYSON ST
1411522.90039489,597577.410411641,723853,641286A,2010/11/05 13:15:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 002A,1613 N PAYSON ST
1411519.62743555,597642.206213817,723857,1055543A,2014/02/05 10:49:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 002E,1621 N PAYSON ST
1411518.04148072,597675.835739732,723859,2275644A,2023/08/04 11:32:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 004,1627 N PAYSON ST
1411517.41188881,597689.930199727,723860,1576818A,2017/08/24 13:25:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 005,1629 N PAYSON ST
1411515.0870903,597745.551151484,723864,1330958A,2015/12/14 08:41:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 009,1637 N PAYSON ST
1411513.64680447,597773.830622479,723866,1910848A,2020/07/16 18:14:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 011,1641 N PAYSON ST
1411511.06642905,597843.962700054,723871,400067A,2009/01/08 15:35:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 016,1651 N PAYSON ST
1411610.25225431,597780.323391646,723877,595237A,2010/09/08 14:55:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 022,1644 APPLETON ST
1411613.96025214,597709.802863389,723882,805000A,2012/01/30 13:12:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 027,1634 APPLETON ST
1411614.0337428,597695.831762731,723883,815351A,2012/03/23 16:57:00+00,,,Vacant,MCC,I,7,EASTERWOOD                               ,0012 028,1632 APPLETON ST
1411615.01307155,597682.121816397,723884,2106497A,2022/05/11 12:40:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 029,1630 APPLETON ST
1411620.09639472,597570.244415477,723892,1748249A,2018/12/09 09:37:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 037,1614 APPLETON ST
1411622.90675655,597528.7264539,723895,1102652A,2014/06/18 10:18:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 040,1608 APPLETON ST
1411624.36213422,597500.374804556,723897,864745A,2012/07/17 14:42:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 042,1604 APPLETON ST
1411768.8798898,597604.908060059,723909,420658A,2009/04/03 15:37:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 054,1619 APPLETON ST
1411763.65516272,597716.429162472,723917,1669212A,2018/05/17 12:51:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 062,1635 APPLETON ST
1411763.02786739,597730.323819727,723918,2012585A,2022/08/09 17:08:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 063,1637 APPLETON ST
1411762.40516523,597744.2949204,723919,2218794A,2023/03/20 14:17:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 064,1639 APPLETON ST
1411761.76999588,597758.435312063,723920,1754120A,2019/01/07 09:26:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 065,1641 APPLETON ST
1411761.13876355,597772.40247573,723921,1834094A,2019/09/15 12:05:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 066,1643 APPLETON ST
1411758.01409788,597842.41020973,723926,1190515A,2015/03/04 08:20:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 071,1653 APPLETON ST
1411856.25668356,597819.123510897,723931,263147A,2007/11/21 13:08:00+00,,,Vacant,MCC,I,7,EASTERWOOD                               ,0012 076,1648 N MONROE ST
1411856.96468739,597804.810219318,723932,567370A,2010/09/24 16:45:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 077,1646 N MONROE ST
1411861.70680389,597707.123078734,723939,1546155A,2017/06/11 19:50:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 084,1632 N MONROE ST
1411862.3856083,597693.070285305,723940,167110A,2006/11/10 17:22:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 085,1630 N MONROE ST
1411864.45023672,597651.490972146,723943,1189082A,2015/01/08 16:07:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 088,1624 N MONROE ST
1411867.37247497,597595.44121547,723947,1738586A,2018/11/08 11:39:00+00,,,Vacant,,I,7,EASTERWOOD                               ,0012 092,1616 N MONROE ST
1411870.29241663,597539.246445984,723951,264583A,2008/01/10 16:16:00+00,,,Vacant,MCC,I,7,EASTERWOOD                               ,0012 096,1608 N MONROE ST
1412102.27522039,597583.506528065,723962,2022917A,2021/07/24 23:38:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A007,1600 MCKEAN AVE
1412100.17384663,597623.748573557,723965,494429A,2009/09/30 17:59:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A010,1606 MCKEAN AVE
1412099.48782438,597637.185882643,723966,1244578A,2015/06/04 16:34:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A011,1608 MCKEAN AVE
1412098.79720896,597650.140581146,723967,1800178A,2019/06/12 08:19:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A012,1610 MCKEAN AVE
1412098.14990056,597663.235043138,723968,1897448A,2020/05/13 17:40:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A013,1612 MCKEAN AVE
1412097.50718531,597676.936459303,723969,409966A,2009/02/23 15:47:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A014,1614 MCKEAN AVE
1412096.88021806,597690.331773728,723970,2225503A,2023/04/04 13:25:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A015,1616 MCKEAN AVE
1412096.26243713,597703.410815805,723971,727843A,2011/06/23 16:36:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A016,1618 MCKEAN AVE
1412095.64531238,597716.420304224,723972,697406A,2011/04/28 11:58:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A017,1620 MCKEAN AVE
1412093.80476488,597756.443190053,723975,1227402A,2015/05/06 17:13:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A020,1626 MCKEAN AVE
1412093.18960863,597769.765341893,723976,1203160A,2015/02/20 15:29:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A021,1628 MCKEAN AVE
1412092.64827114,597783.181325555,723977,1648867A,2018/03/16 09:50:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A022,1630 MCKEAN AVE
1412095.91499689,597839.710083887,723980,212230A,2007/06/22 10:40:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A025,1805 PRESBURY ST
1412069.89995706,597838.559823722,723982,1766271A,2019/03/03 11:11:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A027,1809 PRESBURY ST
1412017.2908103,597490.72259289,723984,1008329A,2013/08/13 10:58:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A029,1601 N MONROE ST
1412017.16417013,597505.058522224,723985,1748676A,2018/12/24 08:44:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A030,1603 N MONROE ST
1412015.75013097,597518.355083555,723986,1727016A,2018/09/23 12:19:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A031,1605 N MONROE ST
1412014.95518506,597532.6201469,723987,1541247A,2017/06/01 13:39:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A032,1607 N MONROE ST
1412014.03622364,597547.429828554,723988,2225478A,2023/04/03 15:51:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A033,1609 N MONROE ST
1412005.52016455,597712.972148389,724000,2241168A,2023/05/11 20:18:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A045,1633 N MONROE ST
1412004.92010014,597726.814968482,724001,966251A,2013/05/10 08:42:00+00,,,Vacant,MCC,J,7,SANDTOWN-WINCHESTER                      ,0013A046,1635 N MONROE ST
1412003.69503698,597754.885122314,724003,2225497A,2023/04/03 15:53:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0013A048,1639 N MONROE ST
1412339.6425278,597561.455391064,724016,2052527A,2021/10/22 19:52:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0014 005,1608 N FULTON AVE
1412338.95519322,597575.290337145,724017,623686A,2010/09/08 16:38:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0014 006,1610 N FULTON AVE
1412338.27770114,597588.919903055,724018,1770817A,2019/03/14 09:38:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0014 007,1612 N FULTON AVE
1412334.78361364,597659.272780731,724023,295296A,2008/02/28 08:57:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0014 012,1622 N FULTON AVE
1412334.0952948,597673.130036473,724024,30132A,2004/11/08 00:00:00+00,,,Vacant,MCC,J,7,SANDTOWN-WINCHESTER                      ,0014 013,1624 N FULTON AVE
1412331.37778056,597729.070213303,724028,1068358A,2014/04/04 08:25:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0014 017,1632 N FULTON AVE
1412330.69700764,597743.060342804,724029,184886A,2007/02/28 17:41:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0014 018,1634 N FULTON AVE
1412330.03526355,597756.705000564,724030,1756755A,2019/01/16 11:58:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0014 019,1636 N FULTON AVE
1412327.99589756,597798.832869053,724033,2279094A,2023/08/04 10:49:00+00,,,Vacant,,J,7,SANDTOWN-WINCHESTER                      ,0014 022,1642 N FULTON AVE
